taxon_name,clean_name,action
Betula glandulosa,Betula glandulosa,update
Betula humilis,Betula humilis,update
Betula humilis/Betula nana,Betula humilis/Betula nana,update
Betula middendorfii,Betula middendorfii,update
Betula nana,Betula nana,update
BETULA NANA,Betula nana,update
Betula nana type,Betula nana type,update
Betula nana=Betula sect. Nanae,Betula nana,update
Betula or Bet.s.Albae,Betula sect. Albae,update
Betula pendula,Betula pendula,update
Betula pendula/Betula pubescens,Betula pendula/Betula pubescens,update
Betula pendula/pubescens,Betula pendula/Betula pubescens,update
Betula platyphylla,Betula platyphylla,update
Betula pubescens,Betula pubescens,update
Betula pubescens type,Betula pubescens type,update
Betula sect. Albae,Betula sect. Albae,update
Betula sect. Albae type,Betula sect. Albae type,update
Betula sect. Betula,Betula,update
Betula sect. Costatae,Betula sect. Costatae,update
Betula sect. Fruticosae,Betula sect. Fruticosae,update
Betula sect. Fruticosae/sect. Nanae,Betula sect. Fruticosae/sect. Nanae,update
Betula sect. Nanae,Betula sect. Nanae,update
Betula sect. Nanae type,Betula sect. Nanae type,update
Betula sect. Nanae/Fruticosa,Betula sect. Fruticosae/sect. Nanae,update
Betula sect. Nanae/Fruticosae type,Betula sect. Fruticosae/sect. Nanae type,update
Betula tortuosa,Betula tortuosa,update
Betula tree,Betula,update
Betula type,Betula type,update
Betula undiff.,Betula,update
Betula undifferentiated,Betula,update
Betula utilis subsp albosinensis,Betula utilis subsp albosinensis,update
Bidens,Bidens,update
Bidens typ,Bidens type,update
Bidens type,Bidens type,update
Bidens-type,Bidens type,update
Biebersteinia,Biebersteinia,update
Bifaria type,Bifaria type,update
Bignoniaceae,Bignoniaceae,update
Bignoniaceae undiff.,Bignoniaceae,update
Bignoniaceae-Rhigosum,Rhigozum type,update
Bigoniaceae,Bigoniaceae,update
Bilderdykia convolvulus,Fallopia convolvulus,update
Bilderdykia convolvulus type,Fallopia convolvulus type,update
Bilderdykia convolvulus/B. dumetorum,Fallopia convolvulus/Fallopia dumetorum,update
Bischofia,Bischofia,update
Bistorta,Bistorta,update
Bistorta elliptica,Bistorta elliptica,update
Bistorta officinalis type,Bistorta officinalis type,update
Bistorta t.,Bistorta type,update
Bistorta type,Bistorta type,update
Bistorta vivipara,Bistorta vivipara,update
Blechnaceae,Aspleniaceae,update
Blechnum,Blechnum,update
Blechnum spicant,Blechnum spicant,update
Blepharis,Blepharis,update
Blepharis-type,Blepharis type,update
Blighia,Blighia,update
Blighia sapida-type,Blighia sapida type,update
Blighia unijugata type,Blighia unijugata type,update
Blighia unijugata-type,Blighia unijugata type,update
Boenninghausenia,Boenninghausenia,update
Boerhavia,Boerhavia,update
Boerhavia-type,Boerhavia type,update
Bombacaceae,Malvaceae,update
Bombacaceae undiff.,Malvaceae,update
Bombax,Bombax,update
Bombax buonopozense-type,Bombax buonopozense type,update
Bombax costatum-type,Bombax costatum type,update
Boragiceae,Boraginaceae,update
Boraginaceae,Boraginaceae,update
BORAGINACEAE,Boraginaceae,update
Boraginaceae indet.,Boraginaceae,update
Boraginaceae undiff.,Boraginaceae,update
Borago officinalis,Borago officinalis,update
Borassus aethiopum type,Borassus aethiopum type,update
Borassus-type,Borassus type,update
Borassus-type aethiopium,Borassus aethiopum type,update
Borassus-type aethiopum,Borassus aethiopum type,update
Borassus/Hyphaene,Borassus/Hyphaene,update
Borrag-eae,Boraginaceae,update
Borreria,Borreria,update
Boscia type,Boscia type,update
Boscia-type,Boscia type,update
Boscia-type angustifolia,Boscia integrifolia type,update
Boscia-type senegalensis,Boscia integrifolia type,update
Bosqueia,Trilepisium,update
Bosqueia angolensis,Trilepisium madagascariense,update
Boswellia-type,Boswellia type,update
Botrychium,Botrychium,update
BOTRYCHIUM,Botrychium,update
Botrychium boreale,Botrychium boreale,update
Botrychium lanceolatum,Botrychium,update
Botrychium lunaria,Botrychium lunaria,update
Botrychium lunaria type,Botrychium lunaria type,update
Botrychium multifidum,Botrychium multifidum,update
Botrychium type,Botrychium type,update
Bowringia,Bowringia,update
Brachylae,Brachylaena,update
Brachylaena-type,Brachylaena type,update
Brachypterys,Stigmaphyllon,update
Brachystegia,Brachystegia,update
Brachystegia sp,Brachystegia,update
Brachystephanus,Brachystephanus,update
Brass-eae,Brassicaceae,update
Brassica,Brassica,update
Brassica campestris,Brassica rapa,update
Brassica rapa,Brassica rapa,update
Brassica type,Brassica type,update
Brassicacae,Brassicaceae,update
Brassicacaeae,Brassicaceae,update
Brassicaceae,Brassicaceae,update
BRASSICACEAE,Brassicaceae,update
Brassicaceae cf. Cardamine,Cardamine type,update
Brassicaceae Hornungia & Sinapis t.,Hornungia/Sinapis type,update
Brassicaceae undiff.,Brassicaceae,update
Brassicaeae,Brassicaceae,update
Bredia,Bredia,update
Breynia,Breynia,update
Bridelia,Bridelia,update
Bridelia ferruginea-type,Bridelia ferruginea type,update
Bridelia micrantha,Bridelia micrantha,update
Bridelia micrantha-t,Bridelia micrantha type,update
Bridelia micrantha-type,Bridelia micrantha type,update
Bridelia sp,Bridelia,update
Bridelia type,Bridelia type,update
Bridelia-type,Bridelia type,update
Bridelia-type scleroneura,Bridelia scleroneura type,update
Brillantaisia,Brillantaisia,update
Broussonetia,Broussonetia,update
Brucea,Brucea,update
Brucea antidysenterica-type,Brucea antidysenterica type,update
Bruckenthalia,Bruckenthalia,update
Bruniaceae,Bruniaceae,update
Bruniaceae undiff.,Bruniaceae,update
Bryonia,Bryonia,update
Buddleia,Buddleia,update
Buddleja,Buddleia,update
Bunium type,Bunium type,update
Bupleurum,Bupleurum,update
BUPLEURUM,Bupleurum,update
Bupleurum falcatum type,Bupleurum falcatum type,update
Bupleurum t.,Bupleurum type,update
Bupleurum type,Bupleurum type,update
Bupleurum-type,Bupleurum type,update
Burchellia bubalina,Burchellia bubalina,update
Burkea,Burkea,update
Burkea africana,Burkea africana,update
Burkea sp,Burkea,update
Burnatia enneandra,Burnatia enneandra,update
Burseraceae,Burseraceae,update
Burseraceae undiff.,Burseraceae,update
Buxaceae,Buxaceae,update
Buxus,Buxus,update
BUXUS,Buxus,update
Buxus hildebrandtii type,Buxus hildebrandtii type,update
Buxus hildebrandtii-type,Buxus hildebrandtii type,update
Buxus madagascarica-type,Buxus madagascarica type,update
Buxus sempervirens,Buxus sempervirens,update
Byttneria,Ayenia,update
C. Asteraceae,Asteraceae,update
C. Cichoriaceae,Cichorioideae,update
C. orientalis,Carpinus orientalis,update
C. Orientalis/Ostrya,Carpinus orientalis/Ostrya,update
Cactaceae,Cactaceae,update
Cadaba-type,Cadaba type,update
Cadaba-type farinosa,Cadaba farinosa type,update
Cadaba-type glandulosa,Cadaba glandulosa type,update
Caesalpinia,Caesalpinia,update
Caesalpinia-type,Caesalpinia type,update
Caesalpinia/Haematoxylon,Caesalpinia/Haematoxylon,update
Caesalpiniaceae,Caesalpinoideae,update
Caesalpiniaceae undiff.,Caesalpinoideae,update
Caesalpinioideae,Caesalpinoideae,update
Cajanus,Cajanus,update
Calamus deeratus,Calamus deerratus,update
Calamus deerratus,Calamus deerratus,update
Calendula,Calendula,update
Calendula type,Calendula type,update
Calicotome,Calicotome,update
Calligonum,Calligonum,update
Calligonum polygonoides,Calligonum polygonoides,update
Callitriche obtusangula,Callitriche obtusangula,update
Calluna,Calluna,update
CALLUNA,Calluna,update
Calluna type,Calluna type,update
Calluna vulgaris,Calluna vulgaris,update
CALLUNA VULGARIS,Calluna vulgaris,update
Calluna vulgaris type,Calluna vulgaris type,update
Caloncoba-type,Caloncoba type,update
Calpocalyx-type,Calpocalyx type,update
Calpocalyx-type aubrevillei,Calpocalyx aubrevillei type,update
Calpocalyx-type klainei,Calpocalyx klainei type,update
Calpocalyx-type letestui,Calpocalyx letestui type,update
Calpurnia aurea,Calpurnia aurea,update
Calvoa,Calvoa,update
Calycobolus-type,Calycobolus type,update
Calycotome,Calicotome,update
Calystegia,Calystegia,update
CALYSTEGIA,Calystegia,update
Calystegia sepium,Calystegia sepium,update
Camelia sinensis?,Camellia sinensis,update
Camellia,Camellia,update
Camellia sinensis,Camellia sinensis,update
Campanula,Campanula,update
Campanula gieseckiana,Campanula giesekiana,update
Campanula giesekiana,Campanula giesekiana,update
Campanula trachelium T,Campanula trachelium type,update
Campanula trachelium type,Campanula trachelium type,update
Campanula type,Campanula type,update
Campanula-type,Campanula type,update
Campanulaceae,Campanulaceae,update
CAMPANULACEAE,Campanulaceae,update
Campanulaceae indet.,Campanulaceae,update
Campanulaceae undiff.,Campanulaceae,update
Campylospermum,Campylospermum,update
Campylospermum densiflorum-type,Campylospermum densiflorum type,update
Campylostemon,Campylostemon,update
Campylotropis,Campylotropis,update
Canarium,Canarium,update
Canarium-type,Canarium type,update
Canavalia-type,Canavalia type,update
Cannabaceae,Cannabaceae,update
CANNABACEAE,Cannabaceae,update
Cannabaceae type,Cannabaceae,update
Cannabiaceae,Cannabaceae,update
Cannabinaceae,Cannabaceae,update
Canthium,Canthium,update
Canthium schimperianum-type,Psydrax schimperianus type,update
Canthium subcordata,Psydrax subcordatus,update
Caperonia serrata-type,Caperonia serrata type,update
Capitanya-type otostegioides,Coleus otostegioides type,update
Capparaceae,Capparaceae,update
Capparidaceae,Capparaceae,update
Capparidaceae undiff.,Capparaceae,update
Capparis,Capparis,update
Capparis decidua-type,Capparis decidua type,update
Capparis erythrocarpos-type,Capparis erythrocarpos type,update
Capparis fascicularis type,Capparis fascicularis type,update
Capparis fascicularis-type,Capparis fascicularis type,update
Capparis sepiaria-type,Capparis sepiaria type,update
Capparis spinosa,Capparis spinosa,update
Capparis tomentosa type,Capparis tomentosa type,update
Capparis tomentosa-type,Capparis tomentosa type,update
Capparis type,Capparis type,update
Caprifoliaceae,Caprifoliaceae,update
Capsella,Capsella,update
Capsella bursa-pastoris type,Capsella bursa-pastoris type,update
Capsella type,Capsella type,update
Capsicum type,Capsicum type,update
Caragana,Caragana,update
Carallia,Carallia,update
Carapa-t grandiflora,Carapa grandiflora type,update
Carapa-type,Carapa type,update
Carapa-type procera,Carapa procera type,update
Cardamine,Cardamine,update
Cardamine parviflora,Cardamine parviflora,update
Cardamine pratensis type,Cardamine pratensis type,update
Cardamine type,Cardamine type,update
CARDAMINE TYPE,Cardamine type,update
Cardiospermum,Cardiospermum,update
Cardiospermum halicacabum-type,Cardiospermum halicacabum type,update
Carduaceae,Carduoideae,update
Cardueae,Carduoideae,update
Cardueae/Asteroideae,Asteroideae/Carduoideae,update
Carduoideae,Carduoideae,update
Carduus,Carduus,update
Carduus t.,Carduus type,update
Carduus type,Carduus type,update
CARDUUS type,Carduus type,update
Carduus-type,Carduus type,update
Carex,Carex,update
Carex hirta type,Carex hirta type,update
Carex tp.,Carex type,update
Carex typ,Carex type,update
Carex type,Carex type,update
CAREX type,Carex type,update
Cariophyllaceae,Caryophyllaceae,update
Carissa,Carissa,update
Carissa edulis-type,Carissa spinarum type,update
Carlina,Carlina,update
Carlina type,Carlina type,update
Carpinus,Carpinus,update
CARPINUS,Carpinus,update
Carpinus bet.,Carpinus betulus,update
Carpinus betulus,Carpinus betulus,update
CARPINUS BETULUS,Carpinus betulus,update
Carpinus betulus type,Carpinus betulus type,update
Carpinus orientalis,Carpinus orientalis,update
Carpinus orientalis /Ostrya type,Carpinus orientalis/Ostrya type,update
Carpinus orientalis type,Carpinus orientalis type,update
Carpinus orientalis/Ostrya,Carpinus orientalis/Ostrya,update
Carpinus orientalis/Ostrya carpinifolia,Carpinus orientalis/Ostrya carpinifolia,update
Carpinus orientalis/Ostrya carpinifolia type,Carpinus orientalis/Ostrya carpinifolia type,update
Carpinus orientalis/Ostrya type,Carpinus orientalis/Ostrya type,update
Carpinus type,Carpinus type,update
Carpinus viminalis type,Carpinus viminea type,update
Carpinus-Ostrya,Carpinus/Ostrya,update
Carpinus/Ostrya,Carpinus/Ostrya,update
Carpinus/Ostrya type,Carpinus/Ostrya type,update
Carpinus+Ostrya,Carpinus/Ostrya,update
Carpobrotus,Carpobrotus,update
Carthamus,Carthamus,update
Carum carvi,Carum carvi,update
Carya,Carya,update
Caryo. Trizoncolpate indet.,Caryophyllaceae,update
Caryop-eae,Caryophyllaceae,update
Caryophillaceae,Caryophyllaceae,update
Caryophylaceae,Caryophyllaceae,update
Caryophyllaceae,Caryophyllaceae,update
CARYOPHYLLACEAE,Caryophyllaceae,update
Caryophyllaceae cf lepyrodialis,Caryophyllaceae,update
Caryophyllaceae herniaria type,Herniaria type,update
Caryophyllaceae pro parte,Caryophyllaceae,update
Caryophyllaceae stellaria holostea type,Stellaria holostea type,update
Caryophyllaceae subf. Silenoideae type,Caryophyllaceae subfam. Silenoideae,update
Caryophyllaceae subfam. Silenoideae,Caryophyllaceae subfam. Silenoideae,update
Caryophyllaceae undiff.,Caryophyllaceae,update
Caryophyllaceae undiff. type,Caryophyllaceae,update
Casearia,Casearia,update
Cassia,Cassia,update
Cassia type,Cassia type,update
Cassia-type,Cassia type,update
Cassia-type didymobotrya,Senna didymobotrya type,update
Cassia-type italica,Senna italica type,update
Cassia-type mimosoides,Chamaecrista mimosoides type,update
Cassia-type occidentalis,Senna occidentalis type,update
Cassia-type singueana,Senna singueana type,update
Cassine,Cassine,update
Cassine sp type,Cassine type,update
Cassine-type,Cassine type,update
Cassiope,Cassiope,update
Cassiope type,Cassiope type,update
Castanea,Castanea,update
CASTANEA,Castanea,update
Castanea sativa,Castanea sativa,update
Castanea type,Castanea type,update
Castanea-Castanopsis,Castanea/Castanopsis,update
Castanea/Castanopsis,Castanea/Castanopsis,update
Castanopsis,Castanopsis,update
Castanopsis-Castanea,Castanea/Castanopsis,update
Castanopsis-Pasania,Castanopsis/Lithocarpus,update
Castanopsis/Lithocarpus,Castanopsis/Lithocarpus,update
Castenea,Castanea,update
Casuari,Casuarina,update
Casuarina,Casuarina,update
Casuarina equisetifolia-type,Casuarina equisetifolia type,update
Casuarina type,Casuarina type,update
Casuarinaceae,Casuarinaceae,update
Casuarinia sp,Casuarina,update
Catalpa,Catalpa,update
Catha-type edulis,Catha edulis type,update
Cathaya,Cathaya,update
Catunaregam-type,Catunaregam type,update
Catunaregam-type nilotica,Catunaregam nilotica type,update
Caucanthus-type,Caucanthus type,update
Caucanthus-type edulis,Caucanthus edulis type,update
Caylusea-type,Caylusea type,update
Cayratia-type,Cayratia type,update
Cayratia-type ibuensis,Cayratia ibuensis type,update
Cedrus,Cedrus,update
CEDRUS,Cedrus,update
Cedrus atlantica,Cedrus atlantica,update
Cedrus atlantica type,Cedrus atlantica type,update
Cedrus cf. C. atlantica,Cedrus atlantica type,update
Cedrus libani,Cedrus libani,update
Ceiba pentandra,Ceiba pentandra,update
Celastraceae,Celastraceae,update
Celastraceae undiff.,Celastraceae,update
Celastraceae-Cassine,Cassine,update
Celastraceae-Gymnosporia,Gymnosporia,update
Celastraceae-Maytenus,Maytenus,update
Celastraceae/Hippocrateaceae undiff.,Celastraceae,update
Celastrus,Celastrus,update
Celosia argentea-type,Celosia argentea type,update
Celosia sp,Celosia,update
Celosia sp type,Celosia type,update
Celosia trigyna type,Celosia trigyna type,update
Celosia-type,Celosia type,update
Celosia-type trigy,Celosia trigyna type,update
Celosia-type trigyna,Celosia trigyna type,update
Celsia,Celsia,update
Celtis,Celtis,update
CELTIS,Celtis,update
Celtis africa-type,Celtis africana type,update
Celtis africana-type,Celtis africana type,update
Celtis australis,Celtis australis,update
Celtis sp,Celtis,update
Celtis toka-type,Celtis toka type,update
Celtis-Aphananthe,Aphananthe/Celtis,update
Cent._cy-s,Centaurea cyanus,update
Centaurea,Centaurea,update
CENTAUREA,Centaurea,update
Centaurea alpina type,Rhaponticoides alpina type,update
Centaurea collina,Centaurea collina,update
Centaurea collina type,Centaurea collina type,update
Centaurea cyanus,Centaurea cyanus,update
Centaurea cyanus  type,Centaurea cyanus type,update
Centaurea cyanus t.,Centaurea cyanus type,update
Centaurea cyanus type,Centaurea cyanus type,update
Centaurea depressa type,Centaurea depressa type,update
Centaurea diffusa,Centaurea diffusa,update
Centaurea jacea,Centaurea jacea,update
Centaurea jacea T,Centaurea jacea type,update
Centaurea jacea type,Centaurea jacea type,update
Centaurea montana,Centaurea montana,update
Centaurea montana t.,Centaurea montana type,update
Centaurea montana type,Centaurea montana type,update
Centaurea nigra,Centaurea nigra,update
Centaurea nigra  type,Centaurea nigra type,update
Centaurea nigra t.,Centaurea nigra type,update
Centaurea nigra type,Centaurea nigra type,update
Centaurea nigra-type,Centaurea nigra type,update
Centaurea perrotettii,Centaurea perrottettii,update
Centaurea pro parte,Centaurea type,update
Centaurea rhenana type,Centaurea rhenana type,update
Centaurea rovinata,Centaurea,update
Centaurea scabiosa,Centaurea scabiosa,update
Centaurea scabiosa t.,Centaurea scabiosa type,update
Centaurea scabiosa type,Centaurea scabiosa type,update
Centaurea solstitialis,Centaurea solstitialis,update
Centaurea solstitialis type,Centaurea solstitialis type,update
Centaurea sp.,Centaurea,update
Centaurea type,Centaurea type,update
Centaurea undiff.,Centaurea,update
Centaurea undiff. type,Centaurea type,update
