ID_SITE,ID_ENTITY,ID_SAMPLE,site_name,entity_name,latitude,longitude,elevation,site_type,entity_type,sample_type,basin_size,source,age_BP,avg_depth
1201,1371,5298,Golestan lowland,Golestan R6,37.3711,55.9631,900,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1201,1372,5299,Golestan lowland,Golestan R7,37.3722,55.9767,850,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1201,1373,5300,Golestan lowland,Golestan R8,37.3669,56.0014,1000,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1201,1374,5301,Golestan lowland,Golestan R9,37.3583,56.0042,900,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1201,1375,5302,Golestan lowland,Golestan R10,37.35,56.1167,1100,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1201,1376,5303,Golestan lowland,Golestan R11,37.35,56.1167,1100,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1201,1377,5304,Golestan lowland,Golestan R12,37.6194,56.0069,950,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1201,1378,5305,Golestan lowland,Golestan R13,37.3439,56.0256,1500,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1201,1379,5306,Golestan lowland,Golestan R14,37.3369,56.0256,1300,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1201,1380,5307,Golestan lowland,Golestan R15,37.3303,56.0222,1000,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1202,1381,5290,Golestan upland,Golestan R16,37.35,56.15,1800,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1202,1382,5291,Golestan upland,Golestan R17,37.35,56.1833,1450,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1202,1383,5292,Golestan upland,Golestan R18,37.35,56.1833,1450,"terrestrial, other sediments",,,small (0.01-1 km2),EMBSECBIO,0,
1203,1387,5308,SS DJM PEAK,SS DJM PEAK,36.478056,51.506667,2370,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1204,1388,5309,SS DJM ECOT,SS DJM ECOT,36.478889,51.509722,2300,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1205,1389,5310,SS DJM FAG 1,SS DJM FAG 1,36.483889,51.511111,2130,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1206,1390,5311,SS DJM FAG 2,SS DJM FAG 2,36.487778,51.512222,2010,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1207,1391,5312,SS DJM FAG 3,SS DJM FAG 3,36.490833,51.513611,1810,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1208,1392,5313,SS DJM FAG 4,SS DJM FAG 4,36.492222,51.515556,1690,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1209,1393,5314,SS DJM MIRE,SS DJM MIRE,36.501944,51.506944,1550,"terrestrial, mire, bog",peat surface,,medium (1.1-50 km2),Author,0,0
1210,1394,5315,SS DJM FAG 5,SS DJM FAG 5,36.4975,51.520833,1470,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1211,1395,5316,SS DJM FAG 6,SS DJM FAG 6,36.506944,51.513056,1320,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1212,1396,5317,SS GZN SPOT N,SS GZN SPOT N,36.555833,51.643056,1220,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1213,1397,5318,SS GZN SPOT S,SS GZN SPOT S,36.555833,51.643056,1200,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1214,1398,5319,SS DJM FAG 7,SS DJM FAG 7,36.561944,51.515278,1140,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1215,1399,5320,SSLARU 1,SSLARU 1,36.518889,51.51,1030,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1216,1400,5321,SSLARU 2,SSLARU 2,36.523889,51.508889,940,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1217,1401,5322,SSLARU 3,SSLARU 3,36.540278,51.513611,700,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1218,1402,5323,LARG 600,LARG 600,36.55,51.510556,600,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1219,1403,5324,EIGMIREPLT,EIGMIREPLT,36.543333,51.483333,560,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1220,1404,5325,LARU 520,LARU 520,36.556111,51.501667,520,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1221,1405,5326,LIRSARA 400,LIRSARA 400,36.564167,51.517222,400,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1222,1406,5327,LIRSARA,LIRSARA,36.571667,51.52,300,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1223,1407,5328,CARP-PAROT,CARP-PAROT,36.605,51.524167,180,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1224,1408,5329,ESKANSP501,ESKANSP501,36.593056,51.5225,160,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1225,1409,5330,ESKANFORES,ESKANFORES,36.594444,51.520278,150,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1226,1410,5331,BUXSUS,BUXSUS,36.610833,51.526389,75,"terrestrial, mire, bog",moss polster or moss,,small (0.01-1 km2),Author,0,0
1230,1414,5360,Straldza,Straldza,42.6308,26.7728,137,"terrestrial, mire, fen",peat core,lacustrine mud,medium (1.1-50 km2),EPD,-36,0.1
1230,1828,10706,Straldza,Straldzha mire CANAL,42.6308,26.7728,137,"terrestrial, mire, fen",core,sediment,medium (1.1-50 km2),EPD,0,0.2
1230,1828,10707,Straldza,Straldzha mire CANAL,42.6308,26.7728,137,"terrestrial, mire, fen",core,sediment,medium (1.1-50 km2),EPD,0,0.4
1230,1828,10708,Straldza,Straldzha mire CANAL,42.6308,26.7728,137,"terrestrial, mire, fen",core,sediment,medium (1.1-50 km2),EPD,-57,0.6
1231,1415,5507,"Azov sea cost, site1","Azov, site1",46.3728,37.97361,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1232,1416,5508,"Azov sea cost, site2","Azov, site2",46.72997,38.39834,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1233,1417,5509,"Azov sea cost, site3","Azov, site3",46.6844,37.7336,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1234,1418,5510,"Azov sea cost, site4","Azov, site4",45.23435,36.7719,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1235,1419,5511,"Azov sea cost, site5","Azov, site5",46.86432,38.47795,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1236,1420,5512,"Azov sea cost, site6","Azov, site6",45.30955,36.79867,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1237,1421,5513,"Azov sea cost, site7","Azov, site7",45.2025,36.6105,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1238,1422,5514,"Azov sea cost, site8","Azov, site8",45.36737,36.77222,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1239,1423,5515,"Azov sea cost, site9","Azov, site9",46.8647,38.47707,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1240,1424,5516,"Azov sea cost, site10","Azov, site10",46.2593,38.29004,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1241,1425,5517,"Azov sea cost, site11","Azov, site11",45.44601,36.82801,0,"terrestrial, soil",soil sample,,medium (1.1-50 km2),EMBSECBIO,0,0
1242,1426,5518,"Azov sea, core133","Azov, core133",46.5516,36.755,0,marine,core top,marine mud,large (50.1-500 km2),EMBSECBIO,0,3
1243,1427,5519,"Azov sea, core86","Azov, core185",45.6858,37.3213,0,marine,core top,marine mud,large (50.1-500 km2),EMBSECBIO,0,5
1244,1428,5520,"Azov sea, core185","Azov, core87",46.8319,38.0094,0,marine,core top,marine sediment,large (50.1-500 km2),EMBSECBIO,0,5
1245,1598,6169,Amirkola Lagoon,Amirkola Surface samples_1,37.33366,50.187,-26,"coastal, other",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-56,
1245,1599,6170,Amirkola Lagoon,Amirkola Surface samples_2,37.33338,50.18336,-26,"coastal, other",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-56,
1245,1600,6171,Amirkola Lagoon,Amirkola Surface samples_3,37.3303,50.183525,-26,"coastal, other",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-56,
1245,1601,6172,Amirkola Lagoon,Amirkola Surface samples_4,37.3282,50.1802,-26,"coastal, other",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-56,
1245,1602,6173,Amirkola Lagoon,Amirkola Surface samples_5,37.3308,50.18896,-28,"coastal, other",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-56,
1245,1603,6174,Amirkola Lagoon,Amirkola Surface samples_6,37.3437,50.200319,-28,"coastal, other",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-56,
1245,1604,6175,Amirkola Lagoon,Amirkola Surface samples_7,37.3419,50.1966,-28,"coastal, other",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-56,
1246,1506,6093,Lake Sapanca,Sapanca long core SA03R6,40.718056,30.258333,30,"lacustrine, natural open-water",core,,medium (1.1-50 km2),EMBSECBIO,18,0.185
1247,1508,6131,Sapanca modern pollen samples,Esme-Ahmediye,40.75241,30.246,177,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1509,6132,Sapanca modern pollen samples,Kuru river_1,40.73694,30.22,44,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1510,6133,Sapanca modern pollen samples,Chicken farm,40.72194,30.1738,36,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1511,6134,Sapanca modern pollen samples,Quercus,40.77763,30.1814,385,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1512,6135,Sapanca modern pollen samples,Findik upstream,40.88805,30.17408,187,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1513,6136,Sapanca modern pollen samples,Dagtarla Hill,40.755833,30.21897,354,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1514,6137,Sapanca modern pollen samples,Pinus,40.86472,30.24,425,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1515,6138,Sapanca modern pollen samples,Keltepe Rd 600,40.838055,30.1495,600,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1516,6139,Sapanca modern pollen samples,Keltepe Rd 800,40.82027,30.1354,800,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1517,6140,Sapanca modern pollen samples,Carpinus,40.656666,30.2089,1039,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1518,6141,Sapanca modern pollen samples,Picea ,40.81222,30.1975,1097,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1519,6142,Sapanca modern pollen samples,Abies 1120,40.62583,30.19633,1120,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1520,6143,Sapanca modern pollen samples,Keltepe 1460,40.6575,30.08603,1460,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1521,6144,Sapanca modern pollen samples,Bogaz/Sakarya,40.63661,30.34075,80,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1522,6145,Sapanca modern pollen samples,Kum Tepe,40.75181,30.23991,100,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1523,6146,Sapanca modern pollen samples,Kuru river_2,40.73694,30.22016,44,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1524,6147,Sapanca modern pollen samples,ChickenFarmMud,40.72194,30.17388,36,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1525,6148,Sapanca modern pollen samples,Balkaya,40.66063,30.24255,250,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1526,6149,Sapanca modern pollen samples,Guldibi,40.66907,30.2527,86,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1527,6150,Sapanca modern pollen samples,Mahmudiye delta,40.70363,30.235897,41,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1528,6151,Sapanca modern pollen samples,Kurtkoy delta,40.70861,30.1859,32,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1529,6152,Sapanca modern pollen samples,Karacay river,40.702005,30.18047,67,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1530,6153,Sapanca modern pollen samples,Musmula river,40.719444,30.147555,30,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1531,6154,Sapanca modern pollen samples,regulator,40.7188,30.3418,28,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1532,6155,Sapanca modern pollen samples,tennis club,40.72222,30.318,31,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1533,6156,Sapanca modern pollen samples,Atmaca street,40.71961,30.33584,30,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1534,6157,Sapanca modern pollen samples,E. of Nehirkent,40.68504,30.368775,30,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1535,6158,Sapanca modern pollen samples,Adliye bridge,40.6741,30.3687,34,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1536,6159,Sapanca modern pollen samples,Dogancay,40.63472,30.331,55,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1537,6160,Sapanca modern pollen samples,K1.2,40.7319,30.2527,29.05,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1538,6161,Sapanca modern pollen samples,K2.1,40.7277,30.252,31.05,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1539,6162,Sapanca modern pollen samples,K6.1,40.71805,30.2583,52,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1540,6163,Sapanca modern pollen samples,K7.1,40.718,30.26805,54,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1541,6164,Sapanca modern pollen samples,KA.2,40.71483,30.17419,15.2,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1542,6165,Sapanca modern pollen samples,KB.2,40.715472,30.16555,11,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1543,6166,Sapanca modern pollen samples,KC.2,40.7151,30.1614,4.5,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1544,6167,Sapanca modern pollen samples,KD.1,40.714722,30.1819,21.7,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1247,1545,6168,Sapanca modern pollen samples,KE.2,40.726527,30.2033,25,"terrestrial, other sediments",sediment sample,,medium (1.1-50 km2),EMBSECBIO,0,
1248,1605,6176,Stara planina,Central Stara Planina N1,42.735,25.32138,1310,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,
1248,1605,6177,Stara planina,Central Stara Planina N1,42.735,25.32138,1310,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-53,
1248,1605,6178,Stara planina,Central Stara Planina N1,42.735,25.32138,1310,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-54,
1248,1606,6179,Stara planina,Central Stara Planina N2,42.746,25.3258,1195,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,
1248,1606,6180,Stara planina,Central Stara Planina N2,42.746,25.3258,1195,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-53,
1248,1606,6181,Stara planina,Central Stara Planina N2,42.746,25.3258,1195,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-54,
1248,1606,6182,Stara planina,Central Stara Planina N2,42.746,25.3258,1195,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-55,
1248,1607,6183,Stara planina,Central Stara Planina N3,42.738,25.325,1061,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,
1248,1607,6184,Stara planina,Central Stara Planina N3,42.738,25.325,1061,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-53,
1248,1607,6185,Stara planina,Central Stara Planina N3,42.738,25.325,1061,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-54,
1248,1607,6186,Stara planina,Central Stara Planina N3,42.738,25.325,1061,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-55,
1248,1608,6187,Stara planina,Central Stara Planina N4,42.7244,25.323,895,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,
1248,1608,6188,Stara planina,Central Stara Planina N4,42.7244,25.323,895,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-53,
1248,1608,6189,Stara planina,Central Stara Planina N4,42.7244,25.323,895,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-54,
1248,1609,6190,Stara planina,Central Stara Planina N5,42.717,25.3202,690,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,
1248,1609,6191,Stara planina,Central Stara Planina N5,42.717,25.3202,690,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-53,
1248,1609,6192,Stara planina,Central Stara Planina N5,42.717,25.3202,690,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-54,
1249,1685,6193,Lake Sudochie, SD10PVC4 core,43.585,58.544,50,"lacustrine, natural open-water",core top,,medium (1.1-50 km2),EMBSECBIO,-60,
1251,1687,6345,Beg Bunar Osogovo Mts.,Beg Bunar peat bog,42.1525,22.535,1750,"terrestrial, mire, bog",peat core,,medium (1.1-50 km2),EPD,-50,0
1253,1690,6511,Athos Basin,GeoTü SL152,40.1,24.36,0,marine,marine core,,large (50.1-500 km2),EMBSECBIO,16,0.005
1254,1691,6672,Steregoiu,Steregoiu,47.813,23.5447,790,"lacustrine, volcanic lake",peat core,,medium (1.1-50 km2),EPD,-39,0.005
1254,1691,6673,Steregoiu,Steregoiu,47.813,23.5447,790,"lacustrine, volcanic lake",peat core,,medium (1.1-50 km2),EPD,-10,0.02
1254,1691,6674,Steregoiu,Steregoiu,47.813,23.5447,790,"lacustrine, volcanic lake",peat core,,medium (1.1-50 km2),EPD,36,0.045
1256,1693,6943,Mohos,Mohos1,46.083,25.9167,1050,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,-17,0
1256,1693,6944,Mohos,Mohos1,46.083,25.9167,1050,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,1,0.1
1256,1693,6945,Mohos,Mohos1,46.083,25.9167,1050,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,10,0.15
1256,1693,6946,Mohos,Mohos1,46.083,25.9167,1050,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,19,0.2
1256,1693,6947,Mohos,Mohos1,46.083,25.9167,1050,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,29,0.25
1256,1693,6948,Mohos,Mohos1,46.083,25.9167,1050,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,38,0.3
1256,1693,6949,Mohos,Mohos1,46.083,25.9167,1050,"terrestrial, mire, bog",peat or bog sediment,,small (0.01-1 km2),EPD,47,0.35
1257,1694,7142,Dry Lake,Dry Lake 2,42.038,23.533,1900,"lacustrine, natural open-water",core,,medium (1.1-50 km2),EPD,0,0.1
1257,1694,7143,Dry Lake,Dry Lake 2,42.038,23.533,1900,"lacustrine, natural open-water",core,,medium (1.1-50 km2),EPD,24,0.12
1259,1696,7317,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1259,1696,7318,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1259,1696,7319,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1259,1696,7320,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1259,1696,7321,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1259,1696,7322,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1259,1696,7323,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1259,1696,7324,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1259,1696,7325,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1259,1696,7326,Argive plain,Argive plain ,37.730278,22.755833,240,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-40,0
1260,1697,7327," Attika, Anavyssos",Attika village Anavyssos/1,37.71972,24.096389,30,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-41,0
1260,1697,7328," Attika, Anavyssos",Attika village Anavyssos/1,37.71972,24.096389,30,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-41,0
1260,1697,7329," Attika, Anavyssos",Attika village Anavyssos/1,37.71972,24.096389,30,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-41,0
1260,1697,7330," Attika, Anavyssos",Attika village Anavyssos/1,37.71972,24.096389,30,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-41,0
1261,1698,7331,Katouna ,Katouna depression,38.795,21.1275,350,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1261,1698,7332,Katouna ,Katouna depression,38.795,21.1275,350,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1261,1698,7333,Katouna ,Katouna depression,38.795,21.1275,350,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1261,1698,7334,Katouna ,Katouna depression,38.795,21.1275,350,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1261,1698,7335,Katouna ,Katouna depression,38.795,21.1275,350,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1261,1698,7336,Katouna ,Katouna depression,38.795,21.1275,350,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1261,1698,7337,Katouna ,Katouna depression,38.795,21.1275,350,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1262,1699,7338,Menalo mountains,Menalo mountains,37.569167,22.2066666666667,1200,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-41,0
1263,1700,7339,Psatha Bay surface samples,Psatha Bay,38.2202778,23.2202778,15,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-41,0
1263,1700,7340,Psatha Bay surface samples,Psatha Bay,38.2202778,23.2202778,15,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-41,0
1263,1700,7341,Psatha Bay surface samples,Psatha Bay,38.2202778,23.2202778,15,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-41,0
1263,1700,7342,Psatha Bay surface samples,Psatha Bay,38.2202778,23.2202778,15,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-41,0
1264,1701,7343,Oiniadai,Oiniadai,38.40805556,21.19472,20,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1265,1702,7344,Palairos,Palairos,38.83972,20.8256,150,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1265,1702,7345,Palairos,Palairos,38.83972,20.8256,150,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1265,1702,7346,Palairos,Palairos,38.83972,20.8256,150,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1265,1702,7347,Palairos,Palairos,38.83972,20.8256,150,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1265,1702,7348,Palairos,Palairos,38.83972,20.8256,150,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1265,1702,7349,Palairos,Palairos,38.83972,20.8256,150,"terrestrial, other sediments",moss polster or moss,,small (0.01-1 km2),EMBSECBIO,-49,0
1266,1703,7350,Limni Ozeros,Limni Ozeros  Stratike,38.65194444,21.21277778,350,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMBSECBIO,-49,0
1266,1703,7351,Limni Ozeros,Limni Ozeros  Stratike,38.65194444,21.21277778,350,"terrestrial, other sediments",surface sample,,medium (1.1-50 km2),EMBSECBIO,-49,0
1267,1704,7352,Lake Lerna,Lake Lerna,37.58083,22.73,0,"coastal, lacustrine",core,,,EMBSECBIO,0,0.02
1269,1707,7588,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
1269,1707,7589,Beglika Region W Rhodopes,Beglika moss polsters,41.8596,24.0651,1550,"terrestrial, other sediments",moss polster or moss,,medium (1.1-50 km2),EMBSECBIO,-52,0
