taxon_name,clean_name,action
indet,,delete
Indet: broken,,delete
Indet: concealed,,delete
indet.,,delete
Indet.,,delete
Indet. clumps,,delete
indet. Pollen,,delete
Indeterm,,delete
Indetermin,,delete
Indeterminable,,delete
Indeterminable grains,,delete
Indeterminable: broken,,delete
Indeterminable: concealed,,delete
Indeterminable: corroded,,delete
Indeterminable: crumpled,,delete
Indeterminable: degraded,,delete
Indeterminable: deteriorated,,delete
Indeterminable: hidden,,delete
Indeterminable: undiff.,,delete
Indeterminable: unidentified,,delete
Indeterminable: unknown,,delete
Indéterminables,,delete
Indeterminata,,delete
Indeterminate,,delete
Indeterminated,,delete
Indetermines,,delete
Indéterminés,,delete
indiff,,delete
Indiff.,,delete
Iridaceae/Amaryllidaceae,,delete
Isoete spore(s),,delete
Isoetes,,delete
ISOETES,,delete
Isoëtes,,delete
Isoetes cf.,,delete
Isoetes echinospora,,delete
Isoetes histrix,,delete
Isoetes lacustris,,delete
Isoetes setacea,,delete
Isoetes undiff.,,delete
Juncus Samenfragment,,delete
Juniperus Stomata,,delete
Juniperus: stomata,,delete
Kretzschamria deusta (fungi),,delete
Larix: stomata,,delete
Lasiosphaeria sp. (Type HdV-63C),,delete
Lemna,,delete
Lemna minor,,delete
Lemna type,,delete
Lemnaceae,,delete
Leptosporangiatae,,delete
Liguliflorae clumps,,delete
Liliales,,delete
Lingulodinium,,delete
Lingulodinium machaerophorum,,delete
Lingulodinium machaerophorum var. clavatum,,delete
Liquidambar,,delete
Liriodendron,,delete
Litorella type,,delete
Littorella,,delete
Littorella uniflora,,delete
Lycopodiaceae,,delete
Lycopodiaceae undiff.,,delete
Lycopodium (added),,delete
Lycopodium (concentration),,delete
Lycopodium (count),,delete
Lycopodium (counted),,delete
Lycopodium (counted) for charcoal,,delete
Lycopodium (counted) for Pediastrum,,delete
Lycopodium (grains/tablet),,delete
Lycopodium (grains/tablets),,delete
Lycopodium (spores/tablet),,delete
Lycopodium cont,,delete
Lycopodium marker,,delete
Lycopodium spike,,delete
Lycopodium spike (added),,delete
Lycopodium spike (counted),,delete
Lycopodium spores counted,,delete
Lycopodium spores/tablet,,delete
Lycopodium tablets,,delete
Lycopodium tablets (number),,delete
Lycopodiums counted,,delete
Lycpodium counted,,delete
LycSpores counted,,delete
M. verticillatum,,delete
Macrobiotus,,delete
Macrobiotus areolatus/M. richtersi type,,delete
Macrobiotus coronifer-islandicus,,delete
Macrobiotus harmsworthi-echinogenitus,,delete
Macrobiotus hufelandi,,delete
Macrobiotus hufelandii,,delete
Macrocharcoal,,delete
mandibola di chironomide,,delete
Marchantiophyta,,delete
Markasit,,delete
Marker,,delete
Marker (added),,delete
Marker (counted),,delete
"Marker, found",,delete
Marron 3 branches zopfiella?,,delete
Meliola niessleana,,delete
Men._tr-ta,,delete
Menianthes trifoliata,,delete
Menyanthaceae,,delete
Menyanthes,,delete
Menyanthes trifoliata,,delete
Menyanthes trifoliata type,,delete
Micodalyella armigera Type 1A,,delete
Micodalyellia armigera,,delete
Micrhystridium ariakense,,delete
Microcharcoal,,delete
Microfossils,,delete
Microspheres (counted),,delete
Microspheres suspension (added),,delete
Microthyriaceae fruitbody,,delete
Microthyrium,,delete
Microthyrium undiff.,,delete
Mineral particles > 20 -_m,,delete
Monocolpate verrucate,,delete
Monocot.,,delete
Monocot. monocolp.,,delete
Monocotyledones,,delete
Monodictys E,,delete
Moraceae-Urticaceae,,delete
Moss leaf,,delete
Moss: leaf,,delete
Mougeotia,,delete
Mougeotia laetevirens,,delete
Mounted volume (0.001 ml),,delete
Multi-septate fungal remain,,delete
Multiseptate conidia undet.,,delete
Muscari/Veratrum,,delete
MYCOPHYTA,,delete
Myosoton aquaticum,,delete
Myr-lum,,delete
Myriophyllum,,delete
Myriophyllum alterniflorum,,delete
Myriophyllum alterniflorum type,,delete
Myriophyllum alterniflorum type,,delete
Myriophyllum spicatum,,delete
MYRIOPHYLLUM SPICATUM,,delete
Myriophyllum spicatum type,,delete
Myriophyllum spicatum type,,delete
Myriophyllum spicatum/M. verticillatum,,delete
Myriophyllum undiff.,,delete
Myriophyllum verticilatum,,delete
Myriophyllum verticillatum,,delete
Myriophylum spicatum,,delete
Nb lignes,,delete
Nebela collaris,,delete
Nematodes,,delete
Neobardocoela oocytes,,delete
Neorhabdocoela,,delete
Neorhabdocoela Oocytes Teile,,delete
Neurospora,,delete
Nicotiana tabacum,,delete
Non-septate filamentous algae undet.,,delete
Not determined,,delete
NPP undiff.,,delete
NPPlongfin,,delete
Number of counted lines,,delete
number of exotic tablets,,delete
Number of exotics per tablet,,delete
Number of LycSpores pr tablet,,delete
Number of LycTab,,delete
Number of spike added,,delete
Nuphar,,delete
Nymhpea,,delete
Nymphaceae,,delete
Nymphaceae basall cell,,delete
Nymphaceae sclereid,,delete
Nymphaea,,delete
Nymphaea alba,,delete
Nymphaea alba type,,delete
Nymphaea basal cells,,delete
Nymphaea candida,,delete
Nymphaea cf. alba,,delete
Nymphaeaceae,,delete
Nymphaeaceae: base cells,,delete
Nymphaeaceae: hair,,delete
Nymphaeaceae: leaf hair base,,delete
Nymphaeaceae: star cell,,delete
Nymphaeaceae: trichoblasts,,delete
Nymphaeae,,delete
Nymphar,,delete
Nyphar,,delete
Odontites,,delete
Odontites t.,,delete
Odontites type,,delete
Oedogonium,,delete
Oenothera,,delete
Oociti di Neorabdocoehla,,delete
Operculodinium,,delete
Operculodinium centrocarpum,,delete
Oscillatoria,,delete
Ostrac. Mandible,,delete
Ostracoda: mandible,,delete
other herbs,,delete
Other herbs,,delete
other spores,,delete
Other trees,,delete
Other trees and shrubs,,delete
P. simplex,,delete
Parrotia persica clumps of two,,delete
Parthenocissus,,delete
Paulownia,,delete
Ped. angulosum,,delete
Ped. bor.brev.,,delete
Pediastrum,,delete
Pediastrum angulosum,,delete
Pediastrum angulosum var. angulosum,,delete
Pediastrum angulosum var. laevigatum,,delete
Pediastrum bor.,,delete
Pediastrum boryanum,,delete
Pediastrum boryanum subsp. granulosum,,delete
Pediastrum boryanum subsp. longicorne,,delete
Pediastrum boryanum type,,delete
Pediastrum boryanum v.cornutum,,delete
Pediastrum boryanum var. boryanum,,delete
Pediastrum boryanum var. boryanum (type 1),,delete
Pediastrum boryanum var. boryanum (type 2),,delete
Pediastrum boryanum var. boryanum sensu lato,,delete
Pediastrum boryanum var. brevicorne,,delete
Pediastrum boryanum var. cornutum,,delete
Pediastrum boryanum var. longicorne,,delete
Pediastrum boryanum var. perforatum,,delete
Pediastrum clathratum,,delete
Pediastrum companulatum,,delete
Pediastrum duplex,,delete
Pediastrum duplex var. rugulosum,,delete
Pediastrum forcipatum,,delete
Pediastrum integrum,,delete
Pediastrum kawraiskyi,,delete
Pediastrum kawraiskyi-integrum,,delete
Pediastrum kawrayskyi,,delete
Pediastrum marvilense,,delete
Pediastrum orientale (type 1),,delete
Pediastrum simplex,,delete
Pediastrum sp,,delete
Pediastrum spec.,,delete
Penium,,delete
Pennales,,delete
Pericolpat 42 mkm,,delete
Peridinium ponticum,,delete
Phaeoceros laevis,,delete
Phragmites,,delete
Phragmites australis,,delete
Phragmites australis cf.,,delete
Phragmites australis type,,delete
Phragmites type,,delete
Phragmospore undet.,,delete
Phytolith,,delete
Picea stomata,,delete
Picea Stomata,,delete
Picea: stomata,,delete
Pinaceae,,delete
Pinaceae remaniés,,delete
Pinaceae: stomata,,delete
Pinguicula,,delete
Pinus clumps,,delete
Pinus stomata,,delete
Pinus: fragment,,delete
Pinus: stomata,,delete
Pl.acva,,delete
Pleospora sp.,,delete
Poaceae (annulus >10 um),,delete
Poaceae (annulus >8 um),,delete
Poaceae (annulus 8-10 um),,delete
POACEAE > 45 µm,,delete
Poaceae >40micron (Cereals),,delete
Poaceae >40µm,,delete
Poaceae annulus >10µm,,delete
Poaceae annulus >8µm,,delete
Poaceae annulus 8-10µm,,delete
Poaceae cereal type,,delete
Poaceae Cerealia,,delete
Poaceae cf. Phragmites australis,,delete
Poaceae large,,delete
Poaceae mag 47 anulus min 11,,delete
Poaceae Pore>8,,delete
Poaceae undif.>40√¶m,,delete
Poaceae undiff. >40 -_m,,delete
Poaceae_37-47,,delete
Poaceae>40,,delete
Podocarpus,,delete
Podosoma,,delete
Podospora,,delete
Podospora (HdV-368),,delete
Podospora type,,delete
Pollen concentration,,delete
Pollen gen. indet.,,delete
Pollen indeterminata,,delete
Pollen per unit sediment mass,,delete
Pollen per unit sediment mass (/g),,delete
pollen s vypuklymi porami,,delete
Pollen Sum,,delete
Pollen sums,,delete
Pollen total,,delete
Pollen undiff.,,delete
"Pollen, broken",,delete
"Pollen, cf. upland herbs",,delete
"Pollen, concealed",,delete
"Pollen, corroded",,delete
"Pollen, crumpled",,delete
"Pollen, degraded",,delete
"Pollen, terrestrial",,delete
Polykrikos,,delete
Polyp zarodnie,,delete
"Polypodiceae, Sporangium",,delete
Polypodium sporangia,,delete
Polytrich.,,delete
Potam-eae,,delete
Potamogeonaceae,,delete
Potamogeton,,delete
Potamogeton natans,,delete
Potamogeton natans t.,,delete
Potamogeton natans type,,delete
Potamogeton sect. Coleogeton type,,delete
Potamogeton sect. Eupotamogeton,,delete
Potamogeton subg. Coleogeton,,delete
Potamogeton subg. Potamogeton,,delete
Potamogeton subgenus Potamogeton type,,delete
Potamogeton type,,delete
Potamogeton undiff.,,delete
Potamogeton/Sparganium,,delete
Potamogetonaceae,,delete
Potentilla palustris,,delete
Potentilla subg. Comarum,,delete
Potentilla/Comarum,,delete
Potomogeton,,delete
Pre-Quaternary,,delete
Pre-Quaternary pollen,,delete
Pre-Quaternary spore,,delete
Pre-Quaternary spores,,delete
Protoperidinium,,delete
Pseudoschizaea,,delete
PSEUDOSCHIZAEA,,delete
Pseudoschizaea circula,,delete
Pseudosquizaea spp.,,delete
Pteridophyta,,delete
Pteridophyta spore,,delete
Pteridophyta spores,,delete
Pteridophyta undiff.,,delete
Pterocarya frax. type clumps of two,,delete
Pteropsida,,delete
Pteropsida (trilete) undif.,,delete
Pteropsida undiff.,,delete
Pterosperma,,delete
quantity of Lycopodium added,,delete
Quantity of sample,,delete
Quantity of spike,,delete
Quercus clumps of two,,delete
Quercus total,,delete
Radiosperma,,delete
Rannunculus flamula,,delete
Ranunculaceae tp. Batrachium,,delete
Ranunculus aquatilis T,,delete
Ranunculus aquatilis t.,,delete
Ranunculus aquatilis type,,delete
Ranunculus batrachium type,,delete
Ranunculus flammula,,delete
Ranunculus flammula type,,delete
Ranunculus flammula type,,delete
Ranunculus flammula-group,,delete
Ranunculus lingua type,,delete
Ranunculus peltatus type,,delete
Ranunculus subg. Batrachium,,delete
Ranunculus subg. Batrachium type,,delete
Ranunculus trichophyllus,,delete
Rebedded,,delete
Redeposited pollen,,delete
Remaniés,,delete
Resti insetti,,delete
Reworked,,delete
Reworked pollen,,delete
Rhizopoda,,delete
Rhizopoda sp.A,,delete
Rhizopoda sp.B,,delete
Rhizopoda sp.C,,delete
Rhizopoda undiff.,,delete
ricales,,delete
Riccia,,delete
Riccia type 165,,delete
Ricinus,,delete
Rivularia type,,delete
RIVULARIACEAE,,delete
Robinia pseudoacacia,,delete
Rorippa amphibia,,delete
Rotifera sp.A (egg),,delete
Rotifera sp.B (egg),,delete
Rotifera sp.C (egg),,delete
Rumex acetosa type clumps of two,,delete
Ruppia,,delete
RUPPIA,,delete
Ruppiaceae,,delete
Sagittaria,,delete
Sagittaria sagittifolia,,delete
Salvinia,,delete
Salvinia-Azolla massulae,,delete
Salvinia/Azolla,,delete
Salvinia/Azolla: massulae,,delete
Sambucus ebulus clumps,,delete
Sambucus ebulus clumps of two,,delete
Sample dry mass (g),,delete
Sample quantity,,delete
Sample quantity (cm3),,delete
Sample surface (cm2),,delete
Sample volume,,delete
Sample volume (ml),,delete
sample volume (Vp),,delete
sample volume (Vp) (ml),,delete
sample weight (Pp),,delete
sample weight (Pp) (grams),,delete
Sample wet volume (ml),,delete
scalariform perforation plate,,delete
Scenedesmus,,delete
Scenedesmus quadricauda,,delete
Scheuchz.,,delete
Scheuchzeria,,delete
Scheuchzeria palustris,,delete
SCP,,delete
Secale,,delete
Secale cereale,,delete
Secale type,,delete
sediment volume (cm^3),,delete
Sediment volume used (ml),,delete
Sedimentation rate (mm/year),,delete
Sel._ selaginoides,,delete
Sel._helvetica,,delete
Sel._involvens,,delete
Selaginella,,delete
SELAGINELLA,,delete
Selaginella denticulata,,delete
Selaginella denticulata type,,delete
Selaginella helvetica type,,delete
Selaginella rupestris,,delete
Selaginella rupestris (L.) Spring.,,delete
Selaginella sanguinolenta,,delete
Selaginella selaginoides,,delete
Selaginella Selaginoides,,delete
Selaginella selaginoides type,,delete
Selaginella sibirica,,delete
Selaginellaceae,,delete
Selenopenphix quanta,,delete
Size of cover glass (mm),,delete
Sordaria,,delete
Sordaria (HdV-55A),,delete
Sordaria sp,,delete
Sordaria sp.,,delete
Sordaria type,,delete
Sordariaceae,,delete
Sordariaceus ascospores,,delete
Sp,,delete
Sparg-eae,,delete
Sparga typha,,delete
Sparganiaceae,,delete
Sparganiaceae/Typhaceae,,delete
Sparganium,,delete
SPARGANIUM,,delete
Sparganium angustifolium type,,delete
Sparganium emersum,,delete
Sparganium emersum type,,delete
Sparganium emersum type,,delete
Sparganium erectum,,delete
Sparganium erectum type,,delete
Sparganium erectum type,,delete
Sparganium minimum,,delete
Sparganium T,,delete
Sparganium t.,,delete
Sparganium type,,delete
Sparganium/Typha,,delete
SPARGANIUM/TYPHA,,delete
Sparganium/Typha angustifolia,,delete
Sparganium/Typha angustifolia type,,delete
Spermatophyta,,delete
Sphag._angustifolium,,delete
Sphag._angustifolium,,delete
Sphag._fuscum,,delete
Sphag._fuscum,,delete
Sphag._magel-m,,delete
Sphag._magel-m,,delete
Sphagnaceae,,delete
Sphagnaceae,,delete
Sphagnales,,delete
Sphagnales,,delete
Sphagnum,,delete
Sphagnum,,delete
SPHAGNUM,,delete
SPHAGNUM,,delete
Sphagnum type,,delete
Sphagnum type,,delete
SPHAGNUM type,,delete
SPHAGNUM type,,delete
Sphagnum: leaves,,delete
Sphagnum: leaves,,delete
Spherical soot particles,,delete
Spherical soot particles,,delete
Spheroidal carbonaceous particle,,delete
Spheroidal carbonaceous particle,,delete
Spheroidal Carbonaceous Particles,,delete
Spheroidal Carbonaceous Particles,,delete
Spicules,,delete
Spicules,,delete
Spike,,delete
Spike,,delete
Spike (counted),,delete
Spike (counted),,delete
Spike (grains/tablet),,delete
Spike (grains/tablet),,delete
Spike (mass),,delete
Spike (mass),,delete
Spike tablets (number),,delete
Spike tablets (number),,delete
Spikes/slide,,delete
Spikes/slide,,delete
Spikes/tablet,,delete
Spikes/tablet,,delete
Spiniferites,,delete
Spiniferites (reworked),,delete
Spiniferites belerius,,delete
Spiniferites bentorii,,delete
Spiniferites cruciferus,,delete
Spiniferites mirabilis,,delete
Spiniferites ramosus,,delete
SPINIFERITES type,,delete
Spirogyra,,delete
SPIROGYRA,,delete
Spirogyra cf. scrobiculata,,delete
Spirulina,,delete
Spongae spicules,,delete
Spora trilete,,delete
Sporangium,,delete
Spore trilete,,delete
spore-trilete,,delete
Spores,,delete
Spores indefinite,,delete
Spores indeterminata,,delete
Spores trilete,,delete
Spores triletes,,delete
Spores trilètes,,delete
"Spores, trilete",,delete
Sporomorphs,,delete
Sporormiella,,delete
Sporormiella (HdV-113),,delete
Sporormiella sp.,,delete
Sporormiella type,,delete
Sporormiella type,,delete
Steris segetalis,,delete
Stomata,,delete
Stomata undiff.,,delete
Str-s_al-s,,delete
Stratiotes aloides,,delete
Sum AP,,delete
sum total,,delete
surface area,,delete
Symplocos,,delete
t. 119,,delete
t. 13,,delete
t. 731,,delete
t. 74,,delete
T. latifolia-t.,,delete
Tablets,,delete
Tablets (added),,delete
Tardigrada (body),,delete
Testate amoebae,,delete
Tetraedron,,delete
Tetraedron minimum,,delete
Tetraploa,,delete
Tetraploa aristata,,delete
Thecamoeba,,delete
Thecaphora,,delete
Thypha/Sparganium,,delete
Tiefen,,delete
Tilletia,,delete
Tilletia sphagni,,delete
Tilletia sphagnii,,delete
Tillettia,,delete
Total accumulation rate (grains/cm²/yr),,delete
Total concentration,,delete
Total number of lines,,delete
Total pollen,,delete
Tracheids,,delete
Trapa,,delete
Trapa natans,,delete
Trees and shrubs,,delete
Trichodelitschia,,delete
Tricticum type cf.,,delete
Triglochin,,delete
TRIGLOCHIN,,delete
Triglochin maritima,,delete
Trigocladium opacum (Type HdV-10),,delete
TRILATE tyPE-SPORE,,delete
trilete,,delete
Trilete,,delete
Trilete fern spores,,delete
Trilete fern spores undiff.,,delete
Trilete non-psilate,,delete
Trilete psil.,,delete
Trilete psilate,,delete
trilete psilate Sporen,,delete
Trilete spore,,delete
"Trilete spore, bacculate",,delete
Trilete spore(s),,delete
Trilete spore(s) undiff.,,delete
Trilete spores,,delete
Trilete spores (not psilate),,delete
Trilete spores (psilate),,delete
Trilete spores (scabrate),,delete
Trilete spores (smoothly verrucate),,delete
Trilete spores (verrucate),,delete
Trilete spores undiff.,,delete
Trilete verrucate Sporen,,delete
Triletes lisses,,delete
Triletes non psilate,,delete
Triletes psilate,,delete
Tripterospora,,delete
Triticum,,delete
Triticum T,,delete
Triticum type,,delete
Triticum type,,delete
Triticum/Avena,,delete
Triticum/Avena type,,delete
Triticum/Hordeum,,delete
Triver,,delete
Tsuga,,delete
TSUGA,,delete
Turbellaria,,delete
Turbellariae,,delete
Turbellarian,,delete
Type 1,,delete
Type 1066,,delete
Type 107,,delete
Type 109,,delete
Type 10A,,delete
Type 112,,delete
Type 112A/B,,delete
Type 113,,delete
Type 126,,delete
Type 1282,,delete
Type 13,,delete
Type 140 Valsaria variospora,,delete
Type 143,,delete
Type 143: Asc. of Diporotheca,,delete
Type 150,,delete
Type 165,,delete
Type 16C,,delete
Type 172,,delete
Type 173,,delete
Type 179,,delete
Type 18,,delete
Type 180,,delete
Type 181,,delete
Type 2,,delete
Type 200,,delete
Type 201,,delete
Type 207,,delete
Type 207 Glomus cf. Fasciculatum,,delete
Type 219,,delete
Type 225,,delete
Type 227,,delete
Type 27,,delete
Type 28,,delete
Type 30,,delete
Type 305,,delete
Type 315 Spirogyra,,delete
Type 32 A: Assulina muscorum,,delete
Type 32A,,delete
Type 33,,delete
Type 351,,delete
Type 353A/B,,delete
Type 360,,delete
Type 366,,delete
Type 368,,delete
Type 37,,delete
Type 3B,,delete
Type 4,,delete
Type 44,,delete
Type 44: Ustulina deusta,,delete
Type 503,,delete
Type 52,,delete
Type 55,,delete
Type 55A,,delete
Type 55A2,,delete
Type 572,,delete
Type 6,,delete
Type 600,,delete
Type 65,,delete
Type 72,,delete
Type 729,,delete
Type 7A,,delete
Type 8,,delete
Type 8 undiff.,,delete
Type 81,,delete
Type 88,,delete
Type 89 : Tetraploa aristata,,delete
Type 8b,,delete
Type 8B,,delete
Type 8E,,delete
Type 90,,delete
Type 901,,delete
Type 902,,delete
Type 92,,delete
Type 99,,delete
Type E,,delete
Type HdV-18,,delete
Type UG 1066 Delitschia spp.,,delete
Type x,,delete
Typer 27,,delete
Typha,,delete
TYPHA,,delete
Typha (tetrad),,delete
Typha angustata,,delete
Typha angustifolia,,delete
Typha angustifolia type,,delete
Typha angustifolia type,,delete
Typha angustifolia/Sparganium,,delete
Typha angustifolia/Sparganium type,,delete
TYPHA latif.,,delete
Typha latifolia,,delete
TYPHA LATIFOLIA,,delete
Typha latifolia T,,delete
Typha latifolia t.,,delete
Typha latifolia type,,delete
Typha latifolia type,,delete
Typha minima,,delete
Typha sp.,,delete
Typha type,,delete
Typha-Spargan.,,delete
Typha-Sparganium,,delete
Typha/Sparagnum,,delete
Typha/Sparganium,,delete
Typha/Sparganium type,,delete
Typha/Sparganium type,,delete
Typhaceae,,delete
Ullotrix/Microspora type,,delete
Unbestimmbare,,delete
Undefined 3-col.,,delete
Undefined 3-col._3-por.,,delete
Undefined_spores.,,delete
Undeterminable,,delete
unidentified,,delete
Unidentified,,delete
unknown,,delete
Unknown,,delete
UNKNOWN,,delete
Unknown A,,delete
Unknown B,,delete
Unknown C Iridaceae?,,delete
Unknown D,,delete
Unknown Heterocolporate,,delete
Unknown Large reticulate inaperaturate,,delete
Unknown pollen,,delete
Unknown small tricolporate oblate 16.8M,,delete
Unknown spore,,delete
Unknown spore(s),,delete
Unknown triporae reticulate,,delete
UNKNOWN-POLLEN,,delete
UNKNOWN-POLLEN/SPORES,,delete
Urtic.-Moraceae,,delete
Urtica dioica clumps,,delete
Urtica dioica clumps of two,,delete
Urticac.-Moraceae,,delete
Urticaceae/Moraceae,,delete
Urticales,,delete
Ustulina,,delete
Ustulina deusta,,delete
Utricularia,,delete
Utricularia type,,delete
Utricularia vulgaris,,delete
Valsaria cf. V. variospora (Type HdV-140),,delete
Valsaria sp.,,delete
varia,,delete
Varia,,delete
Vegetal,,delete
Viburnum/Euonymus,,delete
Vitis,,delete
VITIS,,delete
Vitis vinifera,,delete
Volume (cm3),,delete
volume [cm³],,delete
Volume in cm³,,delete
Volume of residue (ml),,delete
volume of sample,,delete
Volume of sample (cm3),,delete
Volume of sample (mm3),,delete
Volume or mass examined,,delete
Volume prélevé,,delete
Volume spike added,,delete
Volumen,,delete
Volumen [cm³],,delete
Volvocaceae,,delete
Votadinium spinosum,,delete
Weight,,delete
Weight (g),,delete
Weight of tablets,,delete
Wet weight (g),,delete
Wild grass group clumps of two,,delete
Xbroken,,delete
Xcorroded,,delete
Xcrumpled,,delete
Xhidden,,delete
Xilariaceae,,delete
Xunknown,,delete
Zannichellia palustris,,delete
Zea,,delete
Zea mais,,delete
ZEA MAIS,,delete
Zea mays,,delete
Zea mays type,,delete
Zea type,,delete
Zygnema,,delete
Zygnema type,,delete
