source,site_name,entity_name,latitude,longitude,elevation,publication,avg_depth,age_BP,Abies,Acer,Aconitum,Adonis,Aesculus,Aizoaceae,Alnus,Amaranthaceae,Amaryllidaceae,Anacardiaceae,Apiaceae,Aquilegia,Araliaceae,Arbutus,Arctostaphylos,Aristolochiaceae,Artemisia,Asparagaceae,Asphodelaceae,Asteraceae,Asteraceae Liguliflorae,Asteroideae,Astragalus,Berberidaceae,Berberis,Betula,Boraginaceae,Brassicaceae,Buxus,Calicotome,Calluna,Campanulaceae,Caprifoliaceae,Carduoideae,Carpinusbetulus,CarpinusorientalisOstrya,Caryophyllaceae,Castanea,Cedrus,Celastraceae,Celtis,Ceratonia,Chamaerops,Cichorioideae,Cistaceae,Cistus,Clematis,Colchicaceae,Convolvulaceae,Coriaria,Cornus,Corylus,Crassulaceae,Crataegus,Cucurbitaceae,Cupressaceae,Cyperaceae,Cytinaceae,Daphne,Delphinium,Dennstaedtiaceae,Dryas,Elaeagnus,Empetrum,Ephedra,Ephedraceae,Equisetum,Erica,Ericaceae,Eriocaulaceae,Euphorbiaceae,Fabaceae,Fabaceae herbs,Fagus,Frangula,Fraxinus,Genisteae,Gentianaceae,Geraniaceae,Grossulariaceae,Halimium,Haloragaceae,Hedera,Helianthemum,Helleborus,Hippophae,Huperzia,Hymenophyllaceae,Hypericaceae,Ilex,Iridaceae,Jasminum,Juglans,Juncaceae,Juncaginaceae,Koenigia,Lamiaceae,Larix,Lavandula,Ledum,Ligustrum,Liliaceae,Linaceae,Linnaea,Linum,Lonicera,Loranthaceae,Lycopodium,Lysimachia,Lythraceae,Malvaceae,Maytenus,Melanthiaceae,Mercurialis,Montiaceae,Moraceae,Myrica,Myrtaceae,Nartheciaceae,Nerium,Nigella,Olea,Oleaceae,Onagraceae,Ononis,Ophioglossaceae,Orchidaceae,Orobanchaceae,Osmundaceae,Oxalidaceae,OxyriaRumex,Paeonia,Papaveraceae,Parrotia,Periploca,Phillyrea,Picea,Pinus,Pinus diploxylon,Pinus haploxylon,Pistacia,Plantaginaceae,Platanus,Plumbaginaceae,Poaceae,Polemoniaceae,Polygalaceae,Polygonaceae,Polygonum,Polypodiales,Populus,Portulacaceae,Potentilla,Primulaceae,Prunus,Pteridaceae,Pterocarya,Quercusdeciduous,Quercusevergreen,Quercusintermediate,Ranunculaceae,Ranunculus,Resedaceae,Retama,Rhamnaceae,Rhamnus,Rhododendron,Rhus,Ribes,Rosaceae,Rosmarinus,Rubiaceae,Rubus,Rutaceae,Salix,Sambucus,Sanguisorbagroup,Santalaceae,Sapotaceae,Saxifragaceae,Sciadopityaceae,Scrophulariaceae,Smilax,Solanaceae,Sorbus,Tamarix,Taxaceae,Taxus,Teucrium,Thalictrum,Thymelaeaceae,Tilia,Trollius,Ulmus,UlmusZelkova,Urticaceae,Vaccinium,Valerianaceae,Verbenaceae,Viburnum,Violaceae,Viscum,Vitex,Ziziphus,Zygophyllaceae
EPD,El Carrizal,CARRIZAL,41.3185,-4.145,860,"Franco-Múgica, F., García-Antón, M., Maldonado-Ruiz, J., Morla-Juaristi, C. & Sainz-Ollero, H. Ancient pine forest on inland dunes in the Spanish northern meseta. Quat. Res.63, 1_14 (2005).",0,-0.029734592,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,20,0,0,0,3,0,1,0,0,1,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,9,0,0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EPD,El Maíllo mire,MAI,40.54666667,-6.209722222,1100,"Morales-Molino, C., García-Antón, M., Postigo-Mijarra, J. M. & Morla, C. Holocene vegetation, fire and climate interactions on the westernmost fringe of the Mediterranean Basin. Quat. Sci. Rev.59, 5_17 (2013).",1,-19.5709056342033,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,0,0,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,71,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,El Payo,ELPAYO,40.25333333,-6.771111111,984,"Abel Schaad, D. et al. Evolución de la vegetación en la Sierra de Gata (Cáceres-Salamanca, España) durante el Holoceno reciente. Implicaciones biogeográficas. Rev. Española Micropaleontol.41, 91_105 (2009).; Silva-Sánchez, N., Martínez Cortizas, A., Abel-Schaad, D., López-Sáez, J. A. & Mighall, T. M. Influence of climate change and human activities on the organic and inorganic composition of peat during the __ittle Ice Age_(El Payo mire, W Spain). The Holocene26, 1290_1303 (2016).",5,-54.9411596622634,0,0,0,0,0,0,90,3,0,0,3,0,0,2,0,0,1,0,0,0,0,7,0,0,0,117,0,11,0,0,2,1,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,13,0,0,0,7,0,0,0,0,0,0,0,71,0,0,5,0,0,3,2,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,18,0,0,3,0,0,147,0,0,0,2,0,0,0,0,0,0,0,0,49,5,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
EPD,El Payo,ELPAYO,40.25333333,-6.771111111,984,"Abel Schaad, D. et al. Evolución de la vegetación en la Sierra de Gata (Cáceres-Salamanca, España) durante el Holoceno reciente. Implicaciones biogeográficas. Rev. Española Micropaleontol.41, 91_105 (2009).; Silva-Sánchez, N., Martínez Cortizas, A., Abel-Schaad, D., López-Sáez, J. A. & Mighall, T. M. Influence of climate change and human activities on the organic and inorganic composition of peat during the __ittle Ice Age_(El Payo mire, W Spain). The Holocene26, 1290_1303 (2016).",10,-29.3617517089064,0,0,0,0,0,0,66,4,0,0,10,0,0,2,0,0,0,0,0,0,0,2,0,0,0,102,2,0,0,0,0,4,0,0,0,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,20,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,18,34,0,6,0,0,122,2,0,0,0,0,0,0,12,0,0,0,0,38,16,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPD,El Payo,ELPAYO,40.25333333,-6.771111111,984,"Abel Schaad, D. et al. Evolución de la vegetación en la Sierra de Gata (Cáceres-Salamanca, España) durante el Holoceno reciente. Implicaciones biogeográficas. Rev. Española Micropaleontol.41, 91_105 (2009).; Silva-Sánchez, N., Martínez Cortizas, A., Abel-Schaad, D., López-Sáez, J. A. & Mighall, T. M. Influence of climate change and human activities on the organic and inorganic composition of peat during the __ittle Ice Age_(El Payo mire, W Spain). The Holocene26, 1290_1303 (2016).",15,-3.18665106495983,0,0,0,0,0,0,189,0,0,0,3,0,0,5,0,0,0,0,0,0,0,15,0,0,0,252,0,5,0,0,0,3,0,0,0,0,3,18,0,0,0,0,0,9,0,4,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,72,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,11,0,0,3,0,0,39,0,0,0,0,0,0,0,2,0,0,0,0,68,7,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
EPD,El Payo,ELPAYO,40.25333333,-6.771111111,984,"Abel Schaad, D. et al. Evolución de la vegetación en la Sierra de Gata (Cáceres-Salamanca, España) durante el Holoceno reciente. Implicaciones biogeográficas. Rev. Española Micropaleontol.41, 91_105 (2009).; Silva-Sánchez, N., Martínez Cortizas, A., Abel-Schaad, D., López-Sáez, J. A. & Mighall, T. M. Influence of climate change and human activities on the organic and inorganic composition of peat during the __ittle Ice Age_(El Payo mire, W Spain). The Holocene26, 1290_1303 (2016).",20,27.6452437602751,0,0,0,0,0,0,128,0,0,0,7,0,0,5,0,0,0,0,0,0,0,9,0,0,0,241,3,0,0,0,1,2,0,0,0,0,2,29,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,92,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,6,0,0,88,0,0,0,0,0,0,0,1,0,0,0,0,43,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
author,El Perro mire,ELPERRO,39.0513,-4.7596,690,"Luelmo-Lautenschlaeger, R., Blarquez, O., Pérez-Díaz, S., Morales-Molino, C. & López-Sáez, J. A. The Iberian Peninsula__ Burning Heart__ong-Term Fire History in the Toledo Mountains (Central Spain). Fire2, 54 (2019).; Luelmo-Lautenschlaeger, R., Pérez-Díaz, S., Blarquez, O., Morales-Molino, C. & López-Sáez, J. A. The Toledo Mountains: A Resilient Landscape and a Landscape for Resilience? Hazards and Strategies in a Mid-Elevation Mountain Region in Central Spain. Quaternary2, 35 (2019).",5,-67.93880304,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,138,0,0,0,2,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,6,13,0,0,72,0,0,0,0,0,0,0,0,0,2,0,0,37,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,El Perro mire,ELPERRO,39.0513,-4.7596,690,"Luelmo-Lautenschlaeger, R., Blarquez, O., Pérez-Díaz, S., Morales-Molino, C. & López-Sáez, J. A. The Iberian Peninsula__ Burning Heart__ong-Term Fire History in the Toledo Mountains (Central Spain). Fire2, 54 (2019).; Luelmo-Lautenschlaeger, R., Pérez-Díaz, S., Blarquez, O., Morales-Molino, C. & López-Sáez, J. A. The Toledo Mountains: A Resilient Landscape and a Landscape for Resilience? Hazards and Strategies in a Mid-Elevation Mountain Region in Central Spain. Quaternary2, 35 (2019).",21,-42.74947591,0,0,0,0,0,0,0,2,0,0,7,0,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,5,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,146,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,2,0,0,172,0,0,0,0,0,0,0,0,0,9,0,0,44,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
author,El Perro mire,ELPERRO,39.0513,-4.7596,690,"Luelmo-Lautenschlaeger, R., Blarquez, O., Pérez-Díaz, S., Morales-Molino, C. & López-Sáez, J. A. The Iberian Peninsula__ Burning Heart__ong-Term Fire History in the Toledo Mountains (Central Spain). Fire2, 54 (2019).; Luelmo-Lautenschlaeger, R., Pérez-Díaz, S., Blarquez, O., Morales-Molino, C. & López-Sáez, J. A. The Toledo Mountains: A Resilient Landscape and a Landscape for Resilience? Hazards and Strategies in a Mid-Elevation Mountain Region in Central Spain. Quaternary2, 35 (2019).",23,-15.56694835,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,166,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,9,0,0,205,0,0,0,0,0,0,0,0,0,8,0,0,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
author,El Perro mire,ELPERRO,39.0513,-4.7596,690,"Luelmo-Lautenschlaeger, R., Blarquez, O., Pérez-Díaz, S., Morales-Molino, C. & López-Sáez, J. A. The Iberian Peninsula__ Burning Heart__ong-Term Fire History in the Toledo Mountains (Central Spain). Fire2, 54 (2019).; Luelmo-Lautenschlaeger, R., Pérez-Díaz, S., Blarquez, O., Morales-Molino, C. & López-Sáez, J. A. The Toledo Mountains: A Resilient Landscape and a Landscape for Resilience? Hazards and Strategies in a Mid-Elevation Mountain Region in Central Spain. Quaternary2, 35 (2019).",25,19.79516474,0,0,0,0,0,0,0,12,0,0,6,0,0,8,0,0,14,0,0,0,0,6,0,0,0,0,0,0,0,0,28,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,0,0,4,0,0,236,0,0,0,0,0,10,0,0,0,4,0,0,78,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
author,El Redondo,REDONDO,40.2214,-5.6569,1765,"López-Sáez, J. A. et al. Landscape dynamics and human impact on high-mountain woodlands in the western Spanish Central System during the last three millennia. J. Archaeol. Sci. Reports9, 203_218 (2016).",0,49.1891095,0,0,0,0,0,0,3,1,0,0,23,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,5,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,2,0,12,0,0,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,40,0,0,0,13,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,33,0,0,6,0,0,326,0,0,0,0,0,0,0,0,0,5,9,0,22,9,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,El Tiemblo,TIEMBLO,40.3575,-4.5263,1250,"López-Sáez, J. A. et al. Paleofire dynamics in Central Spain during the Late Holocene: The role of climatic and anthropogenic forcing. L. Degrad. Dev.29, 2045_2059 (2018).",0,16.72527766,0,0,0,0,0,0,33,0,3,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4,0,0,0,0,0,4,0,0,2,200,0,0,0,0,0,2,0,2,0,0,0,0,0,9,0,0,0,0,29,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,66,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,5,0,0,75,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
author,Estanya,Estanya Catena,42.02826,0.52905,677,"González-Sampériz, P. et al. Environmental and climate change in the southern Central Pyrenees since the Last Glacial Maximum: A view from the lake records. Catena149, 668_688 (2017).; Morellón, M. et al. Climate changes and human activities recorded in the sediments of Lake Estanya (NE Spain) during the Medieval Warm Period and Little Ice Age. J. Paleolimnol.46, 423_452 (2011).",16.5,-28.5021286622469,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,25,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,25,9,0,0,10,0,0,0,2,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,5,0,3,0,0,0,2,0,0,0,0,0
author,Fuente de la Leche,LECHE,40.3468,-5.0569,1382,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",11,-19.00952613,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,3,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,55,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
author,Fuente de la Leche,LECHE,40.3468,-5.0569,1382,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",13,-7.666804111,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,67,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
author,Fuente de la Leche,LECHE,40.3468,-5.0569,1382,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",15,3.675917905,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,76,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
author,Fuente de la Leche,LECHE,40.3468,-5.0569,1382,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",17,43.79360055,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,80,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
author,Fuente del Pino Blanco,PINOBLANCO,40.2363,-4.9776,1343,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",1.5,-29.81913344,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,0,0,1,0,0,72,0,0,0,0,4,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Fuente del Pino Blanco,PINOBLANCO,40.2363,-4.9776,1343,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",5.5,-3.124923727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,7,0,0,0,0,0,0,10,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948,0,0,1,0,0,69,0,0,0,0,4,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
author,Fuente del Pino Blanco,PINOBLANCO,40.2363,-4.9776,1343,"Robles-López, S. et al. The dialectic between deciduous and coniferous forests in central Iberia: A palaeoenvironmental perspective during the late Holocene in the Gredos range. Quat. Int.470, 148_165 (2018).",7.5,9.066424726,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011,0,0,0,0,0,62,0,0,0,0,1,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
